class1,class2,class3,class4,class5,class6,class7,class8,class9,id
0.07101316750049591,0.24182090163230896,0.02346998080611229,0.08743292838335037,0.038494840264320374,0.07735108584165573,0.4358290433883667,0.012509655207395554,0.012078358791768551,0
0.19212105870246887,0.1545787751674652,0.015079638920724392,0.39464399218559265,0.019631333649158478,0.07427468150854111,0.11785697937011719,0.0142593402415514,0.01755422353744507,1
0.06545399874448776,0.11183807253837585,0.07302170246839523,0.24527831375598907,0.05470050498843193,0.11092748492956161,0.3117464780807495,0.012548206374049187,0.014485195279121399,2
0.06626690179109573,0.28423428535461426,0.015659477561712265,0.15264855325222015,0.017125273123383522,0.018941419199109077,0.42965441942214966,0.006456258241087198,0.00901341624557972,3
0.07255662232637405,0.09583958238363266,0.024604426696896553,0.6195213794708252,0.019416334107518196,0.02914426475763321,0.11475411057472229,0.00879066251218319,0.015372660011053085,4
0.23036818206310272,0.05136513710021973,0.011441047303378582,0.5346832275390625,0.03974078223109245,0.0505104623734951,0.05631444975733757,0.00949857383966446,0.016078118234872818,5
0.1757058948278427,0.16121937334537506,0.01512905303388834,0.16371554136276245,0.03563104197382927,0.08719345927238464,0.3375835120677948,0.010895234532654285,0.012926897965371609,6
0.2245725393295288,0.11846945434808731,0.017531346529722214,0.36898624897003174,0.03682070970535278,0.03604547679424286,0.17435379326343536,0.009532332420349121,0.013688095845282078,7
0.1196441799402237,0.30039718747138977,0.015873951837420464,0.15809623897075653,0.040642186999320984,0.08069267868995667,0.2597348392009735,0.012154771015048027,0.012763970531523228,8
0.1689952164888382,0.21216796338558197,0.018655145540833473,0.11518644541501999,0.03389804810285568,0.12581807374954224,0.303121954202652,0.010195198468863964,0.011961983516812325,9
0.06080472469329834,0.14717228710651398,0.014596724882721901,0.06957398355007172,0.025381505489349365,0.05260965973138809,0.6107590198516846,0.0074181039817631245,0.011683938093483448,10
0.05954103544354439,0.10027657449245453,0.016024669632315636,0.2553373873233795,0.020570626482367516,0.03512313961982727,0.49054765701293945,0.010985901579260826,0.011593065224587917,11
0.22543050348758698,0.02392568439245224,0.016119254752993584,0.1231316477060318,0.19664329290390015,0.31080904603004456,0.0606868602335453,0.013857761397957802,0.029395967721939087,12
0.07840510457754135,0.16880866885185242,0.020083580166101456,0.15077856183052063,0.029348960146307945,0.03493158519268036,0.49396583437919617,0.010592539794743061,0.013085094280540943,13
0.15064139664173126,0.3183479309082031,0.011972343549132347,0.11173082143068314,0.01616315357387066,0.03410091996192932,0.33662065863609314,0.009992252103984356,0.010430526919662952,14
0.04851550981402397,0.207450732588768,0.014737928286194801,0.16324198246002197,0.03241231292486191,0.050725702196359634,0.4603853225708008,0.008723597973585129,0.0138069624081254,15
0.061347946524620056,0.07094419002532959,0.021476905792951584,0.18376165628433228,0.02092740871012211,0.05396490544080734,0.5631824135780334,0.00896830577403307,0.015426221303641796,16
0.09394203871488571,0.18225549161434174,0.015235944651067257,0.25678080320358276,0.0676567479968071,0.10507488995790482,0.25144320726394653,0.013753125444054604,0.013857764191925526,17
0.11243297904729843,0.06869067251682281,0.011034268885850906,0.21672400832176208,0.05454785376787186,0.03002329356968403,0.48368895053863525,0.010065293870866299,0.012792697176337242,18
0.07942818850278854,0.13137543201446533,0.06432236731052399,0.08528272807598114,0.06247363239526749,0.023590080440044403,0.5284436941146851,0.009133639745414257,0.015950260683894157,19
0.2695756256580353,0.13187041878700256,0.01203212235122919,0.40136250853538513,0.04657958447933197,0.03048912063241005,0.07932589203119278,0.017519578337669373,0.011245125904679298,20
0.07745905220508575,0.199690043926239,0.012829165905714035,0.04805803671479225,0.03484315797686577,0.05077255889773369,0.55733323097229,0.009554070420563221,0.009460682049393654,21
0.08123961836099625,0.04098371043801308,0.12449980527162552,0.6122745871543884,0.031362134963274,0.02944488637149334,0.050185732543468475,0.020922137424349785,0.009087431244552135,22
0.022011883556842804,0.15609164535999298,0.00714713241904974,0.034656208008527756,0.0171668641269207,0.029323585331439972,0.7168468236923218,0.008342149667441845,0.008413742296397686,23
0.05088405683636665,0.18691200017929077,0.008892888203263283,0.04435741528868675,0.022328102961182594,0.0644821971654892,0.6075305938720703,0.00716319540515542,0.007449542637914419,24
0.15621566772460938,0.1605917364358902,0.011613934300839901,0.103628009557724,0.04540673643350601,0.042108699679374695,0.18005934357643127,0.07349171489477158,0.22688421607017517,25
0.27767878770828247,0.10808555036783218,0.0177190899848938,0.3549553155899048,0.03280205652117729,0.07323399931192398,0.10469087958335876,0.014209732413291931,0.016624581068754196,26
0.06721416860818863,0.20005647838115692,0.0144447460770607,0.06648240238428116,0.056843101978302,0.061261679977178574,0.5082710981369019,0.009120713919401169,0.016305604949593544,27
0.056126758456230164,0.10516037791967392,0.011251636780798435,0.22357723116874695,0.028113285079598427,0.03654230386018753,0.48535287380218506,0.01407593209296465,0.03979959338903427,28
0.15346184372901917,0.11604353040456772,0.010882091708481312,0.2805332541465759,0.04436735063791275,0.04960205778479576,0.32382553815841675,0.00886439997702837,0.012419918552041054,29
0.06974925845861435,0.17467807233333588,0.012150832451879978,0.22916536033153534,0.039563678205013275,0.03867338225245476,0.41506433486938477,0.011567114852368832,0.009387916885316372,30
0.13977070152759552,0.21092474460601807,0.06499803811311722,0.21011319756507874,0.05482015013694763,0.036419980227947235,0.25313177704811096,0.015372587367892265,0.014448819682002068,31
0.052380479872226715,0.15518467128276825,0.015888066962361336,0.14396946132183075,0.025052454322576523,0.02725786156952381,0.5590236186981201,0.009475241415202618,0.011768154799938202,32
0.09521304070949554,0.10270487517118454,0.04682541266083717,0.4061087369918823,0.0491943322122097,0.09824910014867783,0.17786730825901031,0.01124268677085638,0.012594490312039852,33
0.0681166872382164,0.084450364112854,0.011589511297643185,0.1432824581861496,0.019240016117691994,0.026583392173051834,0.6324666142463684,0.006824814714491367,0.0074461111798882484,34
0.17351871728897095,0.29023945331573486,0.03661343455314636,0.1749202162027359,0.02841738425195217,0.05944100022315979,0.19976644217967987,0.02426156774163246,0.012821780517697334,35
0.09197576344013214,0.049807995557785034,0.01800079271197319,0.19281116127967834,0.015754712745547295,0.022307073697447777,0.5807358622550964,0.010549135506153107,0.01805749721825123,36
