class1,class2,class3,class4,class5,class6,class7,class8,class9,id
0.0005293018184602261,0.7869943380355835,0.0017453072359785438,2.8880367608508095e-05,0.0020591316279023886,0.054617851972579956,0.13635891675949097,0.012941492721438408,0.004724772181361914,0
0.0033321657683700323,2.9434033422148786e-05,0.011309085413813591,0.9674363732337952,0.00023590777709614486,0.0008725484367460012,0.0041481065563857555,0.002520191017538309,0.010116142220795155,1
0.004623579327017069,0.012767969630658627,0.05379585549235344,0.002386370673775673,0.0076479921117424965,0.8755573630332947,0.008569091558456421,0.017227157950401306,0.01742474175989628,2
8.558835133953835e-07,0.003993703983724117,0.0016398945590481162,6.192888395162299e-05,0.00019345736654940993,0.00024635359295643866,0.992868959903717,0.0005210875533521175,0.00047365156933665276,3
0.2619454562664032,9.282521205022931e-05,0.0016504974337294698,0.727776825428009,0.0040525151416659355,0.0013566520065069199,0.00010678268881747499,0.001053636078722775,0.0019648426678031683,4
0.9548730850219727,0.007480652537196875,0.00021320943778846413,0.013347760774195194,0.0006827251636423171,0.011168665252625942,6.173454312374815e-05,0.006727725267410278,0.0054445331916213036,5
0.4777534306049347,0.3802771270275116,0.0007165730348788202,0.002948065986856818,0.002558700740337372,0.07127038389444351,0.0026309748645871878,0.04140601307153702,0.020438678562641144,6
0.01806819997727871,0.00033518433338031173,0.07132107019424438,0.7802837491035461,0.10284750163555145,0.010027563199400902,0.010903870686888695,0.002172531094402075,0.0040404354222118855,7
0.05321115627884865,0.8651769757270813,0.00017081057012546808,0.0001275202230317518,0.00039745905087329447,0.039790406823158264,0.003343769581988454,0.027806757017970085,0.009975082240998745,8
1.6115120160975493e-05,0.027578819543123245,0.013222667388617992,0.00017852490418590605,0.0020163601730018854,0.01112234964966774,0.9389640092849731,0.0038492067251354456,0.0030519270803779364,9
0.007329210638999939,0.27329781651496887,0.014655175618827343,0.0008642441825941205,0.002198345959186554,0.5239145159721375,0.054637715220451355,0.0726519301533699,0.050451043993234634,10
0.0023266079369932413,0.5916123390197754,0.00918345432728529,0.00014359960914589465,0.024217156693339348,0.2505967617034912,0.09987413883209229,0.015849165618419647,0.006196828093379736,11
0.7433317303657532,0.000930256035644561,0.0005936918314546347,0.0016635316424071789,0.005863802041858435,0.24572572112083435,1.2031910046061967e-06,0.0011304254876449704,0.0007595943170599639,12
2.141279686895814e-08,0.0001313386019319296,0.0002951068745460361,4.319162690080702e-05,3.9587153878528625e-05,2.0633158328564605e-06,0.9994354844093323,2.40220451814821e-05,2.906814552261494e-05,13
0.6155220866203308,0.12613072991371155,0.000968610227573663,0.0039104800671339035,0.0008584332535974681,0.16558434069156647,0.0006974376155994833,0.05233845114707947,0.03398938104510307,14
5.626021811622195e-05,0.005774310790002346,0.027559928596019745,0.004285944160073996,0.007641942705959082,0.0034282139968127012,0.9456300735473633,0.0026234404649585485,0.0029999585822224617,15
0.5782807469367981,0.006186917889863253,0.0006194075685925782,0.394101619720459,0.0031938846223056316,0.0007759833242744207,0.0026375821325927973,0.006720433011651039,0.007483376655727625,16
0.0005228258669376373,0.006730836816132069,0.1981506198644638,0.032858967781066895,0.024207742884755135,0.0455910861492157,0.6628646850585938,0.011747813783586025,0.017325371503829956,17
0.0831693783402443,0.021691441535949707,0.014464967884123325,0.6144400835037231,0.0718170627951622,0.0031802032608538866,0.16517844796180725,0.012554776854813099,0.013503753580152988,18
4.194086159259314e-06,4.411867121234536e-05,0.8160454034805298,0.00736819114536047,0.00783567875623703,0.044289104640483856,0.12126682698726654,0.0008228740771301091,0.0023234300315380096,19
0.8971049785614014,0.005105252843350172,0.00040935041033662856,0.042105890810489655,0.00015733753389213234,0.014449034817516804,0.00011893506598426029,0.01825110800564289,0.022298084571957588,20
