class1,class2,class3,class4,class5,class6,class7,class8,class9,id
0.039883848279714584,0.26045775413513184,0.005716081243008375,0.047690704464912415,0.025167319923639297,0.05022328719496727,0.5671287775039673,0.001938719186000526,0.0017935446230694652,0
0.2894514799118042,0.11027810722589493,0.013745148666203022,0.43427422642707825,0.008464389480650425,0.05326611548662186,0.0802171379327774,0.005907165352255106,0.004396206699311733,1
0.03551521152257919,0.15222851932048798,0.06360769271850586,0.1764969378709793,0.02399560809135437,0.11836487799882889,0.42245543003082275,0.0032126607839018106,0.00412302790209651,2
0.04672956466674805,0.32793357968330383,0.0027416683733463287,0.19304940104484558,0.010931571014225483,0.01791638694703579,0.3961202800273895,0.0026193861849606037,0.0019581865053623915,3
0.04548969864845276,0.034719619899988174,0.003444946836680174,0.8344157934188843,0.0040200259536504745,0.015201195143163204,0.060840778052806854,0.0006322871777229011,0.0012356445658951998,4
0.23853187263011932,0.03350048512220383,0.0029368228279054165,0.6254786849021912,0.03588281571865082,0.0293091032654047,0.030277008190751076,0.001339763985015452,0.0027434651274234056,5
0.21075576543807983,0.28343144059181213,0.006561994086951017,0.17164038121700287,0.010847749188542366,0.04408768191933632,0.2668018639087677,0.0012745221611112356,0.004598593804985285,6
0.28072690963745117,0.06392735987901688,0.008440284058451653,0.4037679433822632,0.013468494638800621,0.04136565327644348,0.1841583251953125,0.001328024547547102,0.002817010274156928,7
0.11779426783323288,0.2739717960357666,0.008013094775378704,0.2058158814907074,0.029110152274370193,0.12251114845275879,0.237410768866539,0.0029602725990116596,0.002412633039057255,8
0.25894826650619507,0.17116954922676086,0.006116002332419157,0.04446177929639816,0.018125683069229126,0.07526372373104095,0.4222676455974579,0.0016637007938697934,0.0019836202263832092,9
0.0343177355825901,0.21151705086231232,0.004819069989025593,0.026318427175283432,0.01863204315304756,0.06274814903736115,0.634128749370575,0.00194363237824291,0.00557508273050189,10
0.05737200751900673,0.07158120721578598,0.006181555334478617,0.22250248491764069,0.010967225767672062,0.017671694979071617,0.6087838411331177,0.003136085346341133,0.0018038571579381824,11
0.15758390724658966,0.008069305680692196,0.009505804628133774,0.10980547964572906,0.26913726329803467,0.3840596675872803,0.032021358609199524,0.001985502429306507,0.027831722050905228,12
0.12722642719745636,0.20966385304927826,0.015786346048116684,0.19150276482105255,0.019567908719182014,0.029539812356233597,0.39796289801597595,0.004697720054537058,0.004052252974361181,13
0.12836003303527832,0.26284152269363403,0.0028019598685204983,0.05659196153283119,0.01047603227198124,0.04826118424534798,0.48648738861083984,0.001491634757257998,0.0026883413083851337,14
0.02809131145477295,0.2745828926563263,0.008972056210041046,0.11670844256877899,0.022988786920905113,0.029398059472441673,0.5136352777481079,0.0015859502600505948,0.004037198144942522,15
0.03935442492365837,0.07744640856981277,0.04133808985352516,0.281950980424881,0.022678330540657043,0.02404486946761608,0.5038797855377197,0.0031911926344037056,0.006115924566984177,16
