class1,class2,class3,class4,class5,class6,class7,class8,class9,id
0.28386858105659485,0.1389409303665161,0.02164766751229763,0.15570269525051117,0.09051468968391418,0.15178342163562775,0.05504006892442703,0.052034925669431686,0.05046699196100235,1
0.9573206901550293,0.01160489208996296,0.00021259025379549712,0.005605348851531744,0.01192390825599432,0.007321292068809271,5.3476767789106816e-05,0.0031532119028270245,0.0028046772349625826,2
0.29586559534072876,0.15690714120864868,0.01996159739792347,0.12784044444561005,0.09791883081197739,0.15210655331611633,0.05111732706427574,0.0505196638405323,0.04776289686560631,3
0.2882351875305176,0.12871037423610687,0.022210583090782166,0.1659577190876007,0.08980681002140045,0.1502208262681961,0.053304389119148254,0.05137467384338379,0.050179485231637955,4
0.017373574897646904,0.16145572066307068,0.035316742956638336,0.03648323193192482,0.06830480694770813,0.06945819407701492,0.5492177605628967,0.03301142528653145,0.029378503561019897,5
0.282120943069458,0.14300216734409332,0.0221177339553833,0.14920873939990997,0.09429992735385895,0.14936788380146027,0.05717114731669426,0.052277810871601105,0.050433725118637085,6
0.29006558656692505,0.12825213372707367,0.0216889176517725,0.1686544120311737,0.08680878579616547,0.14938949048519135,0.05258091166615486,0.051767993718385696,0.05079176649451256,7
0.27243906259536743,0.13796545565128326,0.021812018007040024,0.16605204343795776,0.08486506342887878,0.15171021223068237,0.058818116784095764,0.05367644503712654,0.05266159772872925,8
0.2740008234977722,0.13509908318519592,0.022728331387043,0.16275084018707275,0.09076633304357529,0.1541386991739273,0.057655829936265945,0.05213143303990364,0.050728652626276016,9
0.2581936717033386,0.14724649488925934,0.023217951878905296,0.15534648299217224,0.09116725623607635,0.1510411947965622,0.06640691310167313,0.05446968972682953,0.05291027948260307,10
0.2766816020011902,0.12885244190692902,0.022778918966650963,0.17207244038581848,0.08762475848197937,0.15107271075248718,0.05700741335749626,0.052422862499952316,0.051486872136592865,11
0.07338991016149521,0.5667340159416199,0.006960059050470591,0.013109675608575344,0.05270915850996971,0.05338527262210846,0.14715322852134705,0.04696020111441612,0.0395984873175621,12
0.09287115186452866,0.12151877582073212,0.006394901778548956,0.03973890841007233,0.06809776276350021,0.6450626254081726,0.007558934856206179,0.010811959393322468,0.007944968529045582,13
0.04018952697515488,0.06173177435994148,0.07070960849523544,0.1849333941936493,0.0754968598484993,0.07984242588281631,0.40111520886421204,0.04222366586327553,0.043757591396570206,14
0.3141384422779083,0.13774359226226807,0.01677556149661541,0.17570637166500092,0.06228956952691078,0.11786491423845291,0.053134407848119736,0.0603148527443409,0.06203222647309303,15
0.7722510099411011,0.005879551637917757,0.001944089075550437,0.16033948957920074,0.012270960956811905,0.027007700875401497,0.00044251055805943906,0.009144249372184277,0.010720435529947281,16
0.2912985384464264,0.13198837637901306,0.022018494084477425,0.16342076659202576,0.08860106766223907,0.14199450612068176,0.05558418482542038,0.05304165184497833,0.052052389830350876,17
0.03942375257611275,0.3494725525379181,0.01677992381155491,0.0263519249856472,0.058308348059654236,0.0627196878194809,0.3555313050746918,0.04840662702918053,0.04300590604543686,18
0.3204106390476227,0.12540385127067566,0.017186366021633148,0.18749520182609558,0.06226859986782074,0.11851140111684799,0.04971987009048462,0.0585140660405159,0.0604899637401104,19
0.2897043526172638,0.12533991038799286,0.021949520334601402,0.17158503830432892,0.08714094758033752,0.15063168108463287,0.05200427398085594,0.05129189044237137,0.05035235732793808,20
0.2730146646499634,0.14194011688232422,0.02247234433889389,0.15279431641101837,0.09389957040548325,0.1564892679452896,0.0577792190015316,0.05174647271633148,0.04986400157213211,21
0.26723045110702515,0.13924023509025574,0.022890131920576096,0.15844403207302094,0.09254956245422363,0.15870381891727448,0.05895303562283516,0.05184842646121979,0.05014028027653694,22
0.27828457951545715,0.1358829289674759,0.022179031744599342,0.15981031954288483,0.09099876135587692,0.15626119077205658,0.055223505944013596,0.05145766958594322,0.0499020516872406,23
0.2755711078643799,0.1300247758626938,0.023522542789578438,0.1710900366306305,0.08880233764648438,0.14264322817325592,0.061304979026317596,0.05390606075525284,0.053134892135858536,24
0.28265005350112915,0.13835807144641876,0.021990854293107986,0.1567603200674057,0.09085782617330551,0.1496439129114151,0.056371331214904785,0.052428238093853,0.05093928053975105,25
0.15086786448955536,0.28897804021835327,0.019077902659773827,0.07689285278320312,0.08432625979185104,0.13986189663410187,0.1260167807340622,0.05942165479063988,0.054556723684072495,26
0.25396403670310974,0.13901928067207336,0.023949233815073967,0.1644635796546936,0.09118066728115082,0.15776926279067993,0.06483515352010727,0.05313149094581604,0.051687244325876236,27
0.27164745330810547,0.13744042813777924,0.02240878902375698,0.16316840052604675,0.08858669549226761,0.15351217985153198,0.058790870010852814,0.05286851525306702,0.0515766479074955,28
